timestamp,risk_score,risk_level
2020-02-01 00:00:00,0.09069030538135607,BAJO
2020-02-01 00:05:00,0.07650888758027741,BAJO
2020-02-01 00:10:00,0.10323644978791335,BAJO
2020-02-01 00:15:00,0.12898887251265084,BAJO
2020-02-01 00:20:00,0.10878416159444312,BAJO
2020-02-01 00:25:00,0.1500418751569875,BAJO
2020-02-01 00:30:00,0.09845055632944202,BAJO
2020-02-01 00:35:00,0.08571619233819855,BAJO
2020-02-01 00:40:00,0.08232674216602662,BAJO
2020-02-01 00:45:00,0.1086667897480484,BAJO
2020-02-01 00:50:00,0.1339211969100545,BAJO
2020-02-01 00:55:00,0.07989278329206674,BAJO
2020-02-01 01:00:00,0.13870571052074152,BAJO
2020-02-01 01:05:00,0.10206324459278175,BAJO
2020-02-01 01:10:00,0.07884677718887174,BAJO
2020-02-01 01:15:00,0.09110115557678819,BAJO
2020-02-01 01:20:00,0.11771606010485794,BAJO
2020-02-01 01:25:00,0.14271578760381604,BAJO
2020-02-01 01:30:00,0.11310536671381173,BAJO
2020-02-01 01:35:00,0.1216631611199994,BAJO
2020-02-01 01:40:00,0.09931118959337429,BAJO
2020-02-01 01:45:00,0.07197032521063033,BAJO
2020-02-01 01:50:00,0.09958431110097135,BAJO
2020-02-01 01:55:00,0.12810622464759003,BAJO
2020-02-01 02:00:00,0.12136899871775429,BAJO
2020-02-01 02:05:00,0.129349279964947,BAJO
2020-02-01 02:10:00,0.09937697481263788,BAJO
2020-02-01 02:15:00,0.09115245511612019,BAJO
2020-02-01 02:20:00,0.07959899062222393,BAJO
2020-02-01 02:25:00,0.1064217046525232,BAJO
2020-02-01 02:30:00,0.13206781522566993,BAJO
2020-02-01 02:35:00,0.10013222767337782,BAJO
2020-02-01 02:40:00,0.14768700927710984,BAJO
2020-02-01 02:45:00,0.0989696232022217,BAJO
2020-02-01 02:50:00,0.08306700097242056,BAJO
2020-02-01 02:55:00,0.08891240275318597,BAJO
2020-02-01 03:00:00,0.11535367327852165,BAJO
2020-02-01 03:05:00,0.140675369252407,BAJO
2020-02-01 03:10:00,0.10700568542894029,BAJO
2020-02-01 03:15:00,0.1301092850413441,BAJO
2020-02-01 03:20:00,0.10350345703839756,BAJO
2020-02-01 03:25:00,0.07368013938024529,BAJO
2020-02-01 03:30:00,0.09848123170993925,BAJO
2020-02-01 03:35:00,0.12458331700812196,BAJO
2020-02-01 03:40:00,0.12405835027236395,BAJO
2020-02-01 03:45:00,0.13310939776381756,BAJO
2020-02-01 03:50:00,0.1049740600395274,BAJO
2020-02-01 03:55:00,0.09554838679654214,BAJO
2020-02-01 04:00:00,0.07872687451530071,BAJO
2020-02-01 04:05:00,0.11079930651248036,BAJO
2020-02-01 04:10:00,0.11276002063396204,BAJO
2020-02-01 04:15:00,0.13018085309315228,BAJO
2020-02-01 04:20:00,0.08889184254351705,BAJO
2020-02-01 04:25:00,0.06876185793543822,BAJO
2020-02-01 04:30:00,0.09323513352781714,BAJO
2020-02-01 04:35:00,0.12271484177771147,BAJO
2020-02-01 04:40:00,0.110830001614962,BAJO
2020-02-01 04:45:00,0.15128052925955074,BAJO
2020-02-01 04:50:00,0.0995993724011215,BAJO
2020-02-01 04:55:00,0.08872815699301585,BAJO
2020-02-01 05:00:00,0.08854785676139028,BAJO
2020-02-01 05:05:00,0.12163924491093492,BAJO
2020-02-01 05:10:00,0.11006055895828679,BAJO
2020-02-01 05:15:00,0.1338390196455645,BAJO
2020-02-01 05:20:00,0.0884027463669244,BAJO
2020-02-01 05:25:00,0.0744496378896844,BAJO
2020-02-01 05:30:00,0.10362869527542747,BAJO
2020-02-01 05:35:00,0.09802578021783837,BAJO
2020-02-01 05:40:00,0.13649228930448598,BAJO
2020-02-01 05:45:00,0.09502874218711786,BAJO
2020-02-01 05:50:00,0.08466705005545404,BAJO
2020-02-01 05:55:00,0.07317217330042548,BAJO
2020-02-01 06:00:00,0.09973911893050247,BAJO
2020-02-01 06:05:00,0.13309724415231178,BAJO
2020-02-01 06:10:00,0.11943875576781268,BAJO
2020-02-01 06:15:00,0.11288579361114037,BAJO
2020-02-01 06:20:00,0.0906828690049793,BAJO
2020-02-01 06:25:00,0.09120139969850154,BAJO
2020-02-01 06:30:00,0.0734659491832378,BAJO
2020-02-01 06:35:00,0.11001371279363734,BAJO
2020-02-01 06:40:00,0.06300017293687998,BAJO
2020-02-01 06:45:00,0.12103521493887819,BAJO
2020-02-01 06:50:00,0.0767916883822868,BAJO
2020-02-01 06:55:00,0.07724457992744929,BAJO
2020-02-01 07:00:00,0.06828281049348367,BAJO
2020-02-01 07:05:00,0.08431524113785109,BAJO
2020-02-01 07:10:00,0.1090576028630492,BAJO
2020-02-01 07:15:00,0.13126173577231284,BAJO
2020-02-01 07:20:00,0.07348199079277001,BAJO
2020-02-01 07:25:00,0.13533537503524345,BAJO
2020-02-01 07:30:00,0.10261808012525446,BAJO
2020-02-01 07:35:00,0.0845584001763224,BAJO
2020-02-01 07:40:00,0.07485586726194919,BAJO
2020-02-01 07:45:00,0.10801489845902729,BAJO
2020-02-01 07:50:00,0.07907056040284945,BAJO
2020-02-01 07:55:00,0.1132365740220578,BAJO
2020-02-01 08:00:00,0.062352633023508075,BAJO
2020-02-01 08:05:00,0.07266455556076364,BAJO
2020-02-01 08:10:00,0.10571135682216615,BAJO
2020-02-01 08:15:00,0.06925245844010809,BAJO
2020-02-01 08:20:00,0.11788119723239489,BAJO
2020-02-01 08:25:00,0.09134576666006039,BAJO
2020-02-01 08:30:00,0.05567192874767893,BAJO
2020-02-01 08:35:00,0.07721431367967162,BAJO
2020-02-01 08:40:00,0.09933204958845983,BAJO
2020-02-01 08:45:00,0.12254789931058876,BAJO
2020-02-01 08:50:00,0.09200949576916556,BAJO
2020-02-01 08:55:00,0.10792860103113229,BAJO
2020-02-01 09:00:00,0.07760385470252282,BAJO
2020-02-01 09:05:00,0.08296515798945583,BAJO
2020-02-01 09:10:00,0.08655514643893569,BAJO
2020-02-01 09:15:00,0.09587984515132399,BAJO
2020-02-01 09:20:00,0.07315387832203947,BAJO
2020-02-01 09:25:00,0.054849695176198365,BAJO
2020-02-01 09:30:00,0.08396541380003689,BAJO
2020-02-01 09:35:00,0.11475871710082708,BAJO
2020-02-01 09:40:00,0.06559409649771258,BAJO
2020-02-01 09:45:00,0.12235289128131394,BAJO
2020-02-01 09:50:00,0.08925917812509788,BAJO
2020-02-01 09:55:00,0.07068500225556794,BAJO
2020-02-01 10:00:00,0.05730567067901178,BAJO
2020-02-01 10:05:00,0.07851585920135744,BAJO
2020-02-01 10:10:00,0.10816292138417363,BAJO
2020-02-01 10:15:00,0.0640864057769634,BAJO
2020-02-01 10:20:00,0.1086469440910679,BAJO
2020-02-01 10:25:00,0.06971038924190141,BAJO
2020-02-01 10:30:00,0.05094244019379692,BAJO
2020-02-01 10:35:00,0.07682443719368538,BAJO
2020-02-01 10:40:00,0.08441636770842924,BAJO
2020-02-01 10:45:00,0.12233462134197164,BAJO
2020-02-01 10:50:00,0.07130600442952593,BAJO
2020-02-01 10:55:00,0.0645453335919114,BAJO
2020-02-01 11:00:00,0.05280801606226536,BAJO
2020-02-01 11:05:00,0.07330791125506068,BAJO
2020-02-01 11:10:00,0.09308764982362402,BAJO
2020-02-01 11:15:00,0.11810027784383706,BAJO
2020-02-01 11:20:00,0.10227471574035954,BAJO
2020-02-01 11:25:00,0.1128408941023279,BAJO
2020-02-01 11:30:00,0.07984529155782571,BAJO
2020-02-01 11:35:00,0.07544071565929879,BAJO
2020-02-01 11:40:00,0.049252192219030995,BAJO
2020-02-01 11:45:00,0.07204080925617426,BAJO
2020-02-01 11:50:00,0.0942698788498272,BAJO
2020-02-01 11:55:00,0.11605358895240606,BAJO
2020-02-01 12:00:00,0.060499927421261694,BAJO
2020-02-01 12:05:00,0.1175408610261988,BAJO
2020-02-01 12:10:00,0.07885948446172786,BAJO
2020-02-01 12:15:00,0.05674778232013533,BAJO
2020-02-01 12:20:00,0.057415761348621246,BAJO
2020-02-01 12:25:00,0.08103352107609088,BAJO
2020-02-01 12:30:00,0.10347886245697757,BAJO
2020-02-01 12:35:00,0.0904837525497929,BAJO
2020-02-01 12:40:00,0.10844229301324494,BAJO
2020-02-01 12:45:00,0.07779321176812613,BAJO
2020-02-01 12:50:00,0.052169908262663024,BAJO
2020-02-01 12:55:00,0.047225439061954276,BAJO
2020-02-01 13:00:00,0.07218930783768295,BAJO
2020-02-01 13:05:00,0.09593561140363971,BAJO
2020-02-01 13:10:00,0.10310650645764845,BAJO
2020-02-01 13:15:00,0.10406995716684032,BAJO
2020-02-01 13:20:00,0.07497337864817274,BAJO
2020-02-01 13:25:00,0.06292059663061479,BAJO
2020-02-01 13:30:00,0.043383329936564755,BAJO
2020-02-01 13:35:00,0.06887861462420397,BAJO
2020-02-01 13:40:00,0.09184741182966806,BAJO
2020-02-01 13:45:00,0.10947843902343117,BAJO
2020-02-01 13:50:00,0.10402743588552191,BAJO
2020-02-01 13:55:00,0.07878989233810077,BAJO
2020-02-01 14:00:00,0.062236572751935094,BAJO
2020-02-01 14:05:00,0.04187578459888842,BAJO
2020-02-01 14:10:00,0.06755790382209768,BAJO
2020-02-01 14:15:00,0.09462827606611848,BAJO
2020-02-01 14:20:00,0.04086914410383315,BAJO
2020-02-01 14:25:00,0.1020476416450603,BAJO
2020-02-01 14:30:00,0.06680437383049234,BAJO
2020-02-01 14:35:00,0.045875563345664686,BAJO
2020-02-01 14:40:00,0.05462116873743478,BAJO
2020-02-01 14:45:00,0.07915998983117103,BAJO
2020-02-01 14:50:00,0.08236095899392178,BAJO
2020-02-01 14:55:00,0.09469993609739778,BAJO
2020-02-01 15:00:00,0.04346012429153327,BAJO
2020-02-01 15:05:00,0.05171257727053704,BAJO
2020-02-01 15:10:00,0.08953693927465174,BAJO
2020-02-01 15:15:00,0.05832556054040606,BAJO
2020-02-01 15:20:00,0.04204172566362398,BAJO
2020-02-01 15:25:00,0.08003440169114734,BAJO
2020-02-01 15:30:00,0.06963612422258225,BAJO
2020-02-01 15:35:00,0.09494093532746516,BAJO
2020-02-01 15:40:00,0.0468746268754115,BAJO
2020-02-01 15:45:00,0.03857330647383381,BAJO
2020-02-01 15:50:00,0.05720311202620968,BAJO
2020-02-01 15:55:00,0.08116045971136998,BAJO
2020-02-01 16:00:00,0.10366015100239039,BAJO
2020-02-01 16:05:00,0.09029544924231701,BAJO
2020-02-01 16:10:00,0.10576368740896365,BAJO
2020-02-01 16:15:00,0.06378550466234702,BAJO
2020-02-01 16:20:00,0.059387547715541805,BAJO
2020-02-01 16:25:00,0.08408660836911948,BAJO
2020-02-01 16:30:00,0.035844964778247446,BAJO
2020-02-01 16:35:00,0.06284293247450777,BAJO
2020-02-01 16:40:00,0.10222619088547236,BAJO
2020-02-01 16:45:00,0.08887969197284175,BAJO
2020-02-01 16:50:00,0.046933894293514515,BAJO
2020-02-01 16:55:00,0.049239093628381185,BAJO
2020-02-01 17:00:00,0.07245721165573066,BAJO
2020-02-01 17:05:00,0.09500371538030541,BAJO
2020-02-01 17:10:00,0.09450331315424276,BAJO
2020-02-01 17:15:00,0.1017130025815525,BAJO
2020-02-01 17:20:00,0.08468889596651846,BAJO
2020-02-01 17:25:00,0.07814845089441365,BAJO
2020-02-01 17:30:00,0.05914246649830282,BAJO
2020-02-01 17:35:00,0.09883221843563925,BAJO
2020-02-01 17:40:00,0.07596594657387126,BAJO
2020-02-01 17:45:00,0.05678075816940324,BAJO
2020-02-01 17:50:00,0.07162079836526532,BAJO
2020-02-01 17:55:00,0.10243758363712771,BAJO
2020-02-01 18:00:00,0.08596936998984098,BAJO
2020-02-01 18:05:00,0.1172625164589758,BAJO
2020-02-01 18:10:00,0.065153520784157,BAJO
2020-02-01 18:15:00,0.059388425277583055,BAJO
2020-02-01 18:20:00,0.06249612678687131,BAJO
2020-02-01 18:25:00,0.08616346484008697,BAJO
2020-02-01 18:30:00,0.10843193408102056,BAJO
2020-02-01 18:35:00,0.13008373380438512,BAJO
2020-02-01 18:40:00,0.12411236360168747,BAJO
2020-02-01 18:45:00,0.07512978489769377,BAJO
2020-02-01 18:50:00,0.06819704620795539,BAJO
2020-02-01 18:55:00,0.09912397645326161,BAJO
2020-02-01 19:00:00,0.1029472203792881,BAJO
2020-02-01 19:05:00,0.10099109819776157,BAJO
2020-02-01 19:10:00,0.043659850892276135,BAJO
2020-02-01 19:15:00,0.0823012899711155,BAJO
2020-02-01 19:20:00,0.10339747853783676,BAJO
2020-02-01 19:25:00,0.0603805681484763,BAJO
2020-02-01 19:30:00,0.11933412917806739,BAJO
2020-02-01 19:35:00,0.08598046771503456,BAJO
2020-02-01 19:40:00,0.08310263775469721,BAJO
2020-02-01 19:45:00,,BAJO
2020-02-01 19:50:00,,BAJO
2020-02-01 19:55:00,,BAJO
2020-02-01 20:00:00,,BAJO
2020-02-01 20:05:00,,BAJO
2020-02-01 20:10:00,,BAJO
2020-02-01 20:15:00,,BAJO
2020-02-01 20:20:00,,BAJO
2020-02-01 20:25:00,,BAJO
2020-02-01 20:30:00,,BAJO
2020-02-01 20:35:00,,BAJO
2020-02-01 20:40:00,,BAJO
2020-02-01 20:45:00,,BAJO
2020-02-01 20:50:00,,BAJO
2020-02-01 20:55:00,,BAJO
2020-02-01 21:00:00,,BAJO
2020-02-01 21:05:00,,BAJO
2020-02-01 21:10:00,,BAJO
2020-02-01 21:15:00,,BAJO
2020-02-01 21:20:00,,BAJO
2020-02-01 21:25:00,,BAJO
2020-02-01 21:30:00,,BAJO
2020-02-01 21:35:00,,BAJO
2020-02-01 21:40:00,,BAJO
2020-02-01 21:45:00,,BAJO
2020-02-01 21:50:00,,BAJO
2020-02-01 21:55:00,,BAJO
2020-02-01 22:00:00,,BAJO
2020-02-01 22:05:00,,BAJO
2020-02-01 22:10:00,,BAJO
2020-02-01 22:15:00,,BAJO
2020-02-01 22:20:00,,BAJO
2020-02-01 22:25:00,,BAJO
2020-02-01 22:30:00,,BAJO
2020-02-01 22:35:00,,BAJO
2020-02-01 22:40:00,,BAJO
2020-02-01 22:45:00,,BAJO
2020-02-01 22:50:00,,BAJO
2020-02-01 22:55:00,,BAJO
2020-02-01 23:00:00,,BAJO
2020-02-01 23:05:00,,BAJO
2020-02-01 23:10:00,,BAJO
2020-02-01 23:15:00,0.17616294336878724,BAJO
2020-02-01 23:20:00,0.16468920949271393,BAJO
2020-02-01 23:25:00,,BAJO
2020-02-01 23:30:00,,BAJO
2020-02-01 23:35:00,,BAJO
2020-02-01 23:40:00,,BAJO
2020-02-01 23:45:00,,BAJO
2020-02-01 23:50:00,,BAJO
2020-02-01 23:55:00,,BAJO
2020-02-02 00:00:00,,BAJO
2020-02-02 00:05:00,,BAJO
2020-02-02 00:10:00,,BAJO
2020-02-02 00:15:00,,BAJO
2020-02-02 00:20:00,,BAJO
2020-02-02 00:25:00,,BAJO
2020-02-02 00:30:00,,BAJO
2020-02-02 00:35:00,,BAJO
2020-02-02 00:40:00,,BAJO
2020-02-02 00:45:00,,BAJO
2020-02-02 00:50:00,,BAJO
2020-02-02 00:55:00,,BAJO
2020-02-02 01:00:00,,BAJO
2020-02-02 01:05:00,,BAJO
2020-02-02 01:10:00,,BAJO
2020-02-02 01:15:00,,BAJO
2020-02-02 01:20:00,,BAJO
2020-02-02 01:25:00,,BAJO
2020-02-02 01:30:00,,BAJO
2020-02-02 01:35:00,,BAJO
2020-02-02 01:40:00,,BAJO
2020-02-02 01:45:00,,BAJO
2020-02-02 01:50:00,,BAJO
2020-02-02 01:55:00,,BAJO
2020-02-02 02:00:00,,BAJO
2020-02-02 02:05:00,,BAJO
2020-02-02 02:10:00,,BAJO
2020-02-02 02:15:00,,BAJO
2020-02-02 02:20:00,,BAJO
2020-02-02 02:25:00,,BAJO
2020-02-02 02:30:00,,BAJO
2020-02-02 02:35:00,,BAJO
2020-02-02 02:40:00,,BAJO
2020-02-02 02:45:00,,BAJO
2020-02-02 02:50:00,,BAJO
2020-02-02 02:55:00,,BAJO
2020-02-02 03:00:00,,BAJO
2020-02-02 03:05:00,,BAJO
2020-02-02 03:10:00,,BAJO
2020-02-02 03:15:00,,BAJO
2020-02-02 03:20:00,,BAJO
2020-02-02 03:25:00,,BAJO
2020-02-02 03:30:00,,BAJO
2020-02-02 03:35:00,,BAJO
2020-02-02 03:40:00,,BAJO
2020-02-02 03:45:00,,BAJO
2020-02-02 03:50:00,,BAJO
2020-02-02 03:55:00,,BAJO
2020-02-02 04:00:00,,BAJO
2020-02-02 04:05:00,,BAJO
2020-02-02 04:10:00,,BAJO
2020-02-02 04:15:00,,BAJO
2020-02-02 04:20:00,,BAJO
2020-02-02 04:25:00,,BAJO
2020-02-02 04:30:00,0.3514546309314888,BAJO
2020-02-02 04:35:00,0.19890843342224693,BAJO
2020-02-02 04:40:00,0.1430643049516512,BAJO
2020-02-02 04:45:00,0.1338129658521246,BAJO
2020-02-02 04:50:00,0.1112482575042925,BAJO
2020-02-02 04:55:00,0.12616373343792517,BAJO
2020-02-02 05:00:00,0.1482791311958562,BAJO
2020-02-02 05:05:00,0.1565026778894088,BAJO
2020-02-02 05:10:00,0.15434217858273627,BAJO
2020-02-02 05:15:00,0.04719512569131713,BAJO
2020-02-02 05:20:00,0.1245126158141966,BAJO
2020-02-02 05:25:00,0.08936492318067323,BAJO
2020-02-02 05:30:00,0.07720374178885248,BAJO
2020-02-02 05:35:00,0.08403217206398185,BAJO
2020-02-02 05:40:00,0.10755616811533388,BAJO
2020-02-02 05:45:00,0.1313784183183206,BAJO
2020-02-02 05:50:00,0.12067586558130394,BAJO
2020-02-02 05:55:00,0.13379930131506088,BAJO
2020-02-02 06:00:00,0.10264603956888677,BAJO
2020-02-02 06:05:00,0.10411258357798679,BAJO
2020-02-02 06:10:00,0.08726607663650504,BAJO
2020-02-02 06:15:00,0.11930514018970413,BAJO
2020-02-02 06:20:00,0.10728458748291286,BAJO
2020-02-02 06:25:00,0.14244491199093515,BAJO
2020-02-02 06:30:00,0.09219347214088225,BAJO
2020-02-02 06:35:00,0.08387913224924108,BAJO
2020-02-02 06:40:00,0.08336871734328073,BAJO
2020-02-02 06:45:00,0.10770816520254438,BAJO
2020-02-02 06:50:00,0.11497798290930013,BAJO
2020-02-02 06:55:00,0.14351280701398259,BAJO
2020-02-02 07:00:00,0.10531578646387095,BAJO
2020-02-02 07:05:00,0.10246587929964888,BAJO
2020-02-02 07:10:00,0.06963713591007159,BAJO
2020-02-02 07:15:00,0.11948671639088074,BAJO
2020-02-02 07:20:00,0.1347066692258293,BAJO
2020-02-02 07:25:00,0.07815847383806418,BAJO
2020-02-02 07:30:00,0.06593951007811849,BAJO
2020-02-02 07:35:00,0.08023836541743967,BAJO
2020-02-02 07:40:00,0.12767916585473743,BAJO
2020-02-02 07:45:00,0.099778905213994,BAJO
2020-02-02 07:50:00,0.11021269542601803,BAJO
2020-02-02 07:55:00,0.09511353255604255,BAJO
2020-02-02 08:00:00,0.07297516962354944,BAJO
2020-02-02 08:05:00,0.08608853798710038,BAJO
2020-02-02 08:10:00,0.08147001148047706,BAJO
2020-02-02 08:15:00,0.12002836184688134,BAJO
2020-02-02 08:20:00,0.07288875617540719,BAJO
2020-02-02 08:25:00,0.0681705448302036,BAJO
2020-02-02 08:30:00,0.08539850990377194,BAJO
2020-02-02 08:35:00,0.1170665662770511,BAJO
2020-02-02 08:40:00,0.0893291425639534,BAJO
2020-02-02 08:45:00,0.0835075952799992,BAJO
2020-02-02 08:50:00,0.0633204596366088,BAJO
2020-02-02 08:55:00,0.07421427404867441,BAJO
2020-02-02 09:00:00,0.09609920068873662,BAJO
2020-02-02 09:05:00,0.11778745782881454,BAJO
2020-02-02 09:10:00,0.07324159136282914,BAJO
2020-02-02 09:15:00,0.11321051532016961,BAJO
2020-02-02 09:20:00,0.05749875727633735,BAJO
2020-02-02 09:25:00,0.09240049101413345,BAJO
2020-02-02 09:30:00,0.07982111730015311,BAJO
2020-02-02 09:35:00,0.11210701635284026,BAJO
2020-02-02 09:40:00,0.04033630214064635,BAJO
2020-02-02 09:45:00,0.06732265246438164,BAJO
2020-02-02 09:50:00,0.09254043769431723,BAJO
2020-02-02 09:55:00,0.11549322996279625,BAJO
2020-02-02 10:00:00,0.11854506178443695,BAJO
2020-02-02 10:05:00,0.09572762884174905,BAJO
2020-02-02 10:10:00,0.0906636563851918,BAJO
2020-02-02 10:15:00,0.0666970026155205,BAJO
2020-02-02 10:20:00,0.08616460912496672,BAJO
2020-02-02 10:25:00,0.09556921266732447,BAJO
2020-02-02 10:30:00,0.10922247531385383,BAJO
2020-02-02 10:35:00,0.07350609417997554,BAJO
2020-02-02 10:40:00,0.07426670803432434,BAJO
2020-02-02 10:45:00,0.05546870463525815,BAJO
2020-02-02 10:50:00,0.0979626627767787,BAJO
2020-02-02 10:55:00,0.11792273228088487,BAJO
2020-02-02 11:00:00,0.10355894450120443,BAJO
2020-02-02 11:05:00,0.10911807384255205,BAJO
2020-02-02 11:10:00,0.06157177153234051,BAJO
2020-02-02 11:15:00,0.0551664879579413,BAJO
2020-02-02 11:20:00,0.09782897825098534,BAJO
2020-02-02 11:25:00,0.04269799344000223,BAJO
2020-02-02 11:30:00,0.0442729825733225,BAJO
2020-02-02 11:35:00,0.06738956061443072,BAJO
2020-02-02 11:40:00,0.0923466889218813,BAJO
2020-02-02 11:45:00,0.11838656539774006,BAJO
2020-02-02 11:50:00,0.0708436821141864,BAJO
2020-02-02 11:55:00,0.12393318510842749,BAJO
2020-02-02 12:00:00,0.08829219504251806,BAJO
2020-02-02 12:05:00,0.05538810806775794,BAJO
2020-02-02 12:10:00,0.09484098926558797,BAJO
2020-02-02 12:15:00,0.12204657364522117,BAJO
2020-02-02 12:20:00,0.10761700563597648,BAJO
